,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0016992568969726562,0.0006401258494455627,0.001163792610168457,0.0006657434611741805,0.001,0.001,linear,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'linear'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
1,0.0024986982345581053,0.0013597597464166098,0.001998758316040039,0.0016723582758935188,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
2,0.002897906303405762,0.002425598166906614,0.0008996248245239258,0.0005380217602645689,0.001,0.001,poly,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'poly'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
3,0.002498435974121094,0.0009216038506245851,0.0010996341705322265,0.00029912150762812797,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
4,0.0025071144104003907,0.0011931637731945545,0.000791478157043457,0.0003965340658468442,0.001,0.001,sigmoid,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
5,0.0011908769607543944,0.00040494069422177063,0.0006984233856201172,0.00045723283556273344,0.001,0.03162277660168379,linear,"{'C': 0.001, 'gamma': 0.03162277660168379, 'kernel': 'linear'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
6,0.002389335632324219,0.002380436302630691,0.001399397850036621,0.0012795911158214142,0.001,0.03162277660168379,rbf,"{'C': 0.001, 'gamma': 0.03162277660168379, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
7,0.0016075372695922852,0.0009105835569054477,0.0010465383529663086,0.0006548265495986114,0.001,0.03162277660168379,poly,"{'C': 0.001, 'gamma': 0.03162277660168379, 'kernel': 'poly'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
8,0.0021987199783325196,0.0003998763551860318,0.002498173713684082,0.0027640208137360506,0.001,0.03162277660168379,rbf,"{'C': 0.001, 'gamma': 0.03162277660168379, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
9,0.003313565254211426,0.0015954768750811087,0.0015970945358276367,0.0010181837194351748,0.001,0.03162277660168379,sigmoid,"{'C': 0.001, 'gamma': 0.03162277660168379, 'kernel': 'sigmoid'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
10,0.002698040008544922,0.0012677853733927872,0.0013995647430419921,0.001279891831836553,0.001,1.0,linear,"{'C': 0.001, 'gamma': 1.0, 'kernel': 'linear'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
11,0.002162599563598633,0.0017222335379512756,0.000913691520690918,0.0005426476526106491,0.001,1.0,rbf,"{'C': 0.001, 'gamma': 1.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
12,0.0018082141876220703,0.0007505935177846907,0.0007902860641479492,0.0003961240717031955,0.001,1.0,poly,"{'C': 0.001, 'gamma': 1.0, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
13,0.0016087770462036132,0.0006548712778958655,0.0007904291152954102,0.000396105416390403,0.001,1.0,rbf,"{'C': 0.001, 'gamma': 1.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
14,0.002399301528930664,0.001742774382901185,0.0008076190948486328,0.0003832319237515151,0.001,1.0,sigmoid,"{'C': 0.001, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
15,0.0011904239654541016,0.0003819906284330841,0.000609135627746582,0.0004980412601204185,0.001,31.622776601683793,linear,"{'C': 0.001, 'gamma': 31.622776601683793, 'kernel': 'linear'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
16,0.0019989728927612303,0.0006321087437701711,0.0007078170776367188,0.0007840804414438902,0.001,31.622776601683793,rbf,"{'C': 0.001, 'gamma': 31.622776601683793, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
17,0.0027985334396362304,0.0018860708012596312,0.0006997823715209961,0.00045811542082366334,0.001,31.622776601683793,poly,"{'C': 0.001, 'gamma': 31.622776601683793, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
18,0.0037975311279296875,0.0017190881155234195,0.0013995647430419921,0.000490087025969253,0.001,31.622776601683793,rbf,"{'C': 0.001, 'gamma': 31.622776601683793, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
19,0.002099156379699707,0.000830427697620607,0.0010991096496582031,0.0005377436629438664,0.001,31.622776601683793,sigmoid,"{'C': 0.001, 'gamma': 31.622776601683793, 'kernel': 'sigmoid'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
20,0.002240276336669922,0.0010931912219618765,0.0012580156326293945,0.0006275230197514346,0.001,1000.0,linear,"{'C': 0.001, 'gamma': 1000.0, 'kernel': 'linear'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
21,0.0024986505508422852,0.0012029142242593416,0.0014531612396240234,0.0004718872646089294,0.001,1000.0,rbf,"{'C': 0.001, 'gamma': 1000.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
22,0.001599431037902832,0.0006894379634617598,0.0005909681320190429,0.0004831431182855312,0.001,1000.0,poly,"{'C': 0.001, 'gamma': 1000.0, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
