,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
66,0.000599360466003418,0.000662486223755235,0.0012997150421142577,0.0004588707832826771,brute,4,1,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8196428571428571,0.1191086153260878,21
67,0.00029833316802978515,0.00045573390592363477,0.0013004541397094727,0.0006372701636038713,brute,4,2,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 2}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8464285714285713,0.09589801130069679,5
68,0.000599527359008789,0.0006628024595236209,0.0013040781021118164,0.0004655808692538585,brute,5,1,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8339285714285714,0.11407625895488883,17
69,0.0005999326705932618,0.000663295296356961,0.0014943122863769532,0.0004987062599154091,brute,5,2,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.055328333517248786,49
70,0.000802159309387207,0.0004011439922558022,0.0010993242263793944,0.0005344993545117097,brute,6,1,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8053571428571429,0.12227905939835707,29
71,0.00010004043579101563,0.0003001213073730469,0.0019016504287719727,0.0008291484365099234,brute,6,2,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7642857142857142,0.06226998490772388,45
72,0.0004981517791748047,0.000498185672850294,0.0012018680572509766,0.0004046847320484217,brute,7,1,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8464285714285713,0.09589801130069679,5
73,0.0007012367248535156,0.0006405784825561546,0.0013993501663208008,0.0009170733504701753,brute,7,2,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
74,0.0007995843887329101,0.0005995997472838233,0.0011995315551757812,0.000400102446638403,brute,8,1,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8178571428571428,0.10885536181520122,25
75,0.001006150245666504,0.0004467993236689451,0.0009937286376953125,9.34831921559198e-06,brute,8,2,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
76,0.000897073745727539,0.0002990995654350586,0.001199483871459961,0.0006002586019118524,brute,9,1,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8464285714285713,0.09589801130069679,5
77,0.0004996061325073242,0.0009213834548652775,0.001200246810913086,0.0004001065240886216,brute,9,2,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
78,0.0005994081497192383,0.0006625868460728384,0.0010994434356689452,0.0003003756793990979,brute,10,1,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.8482142857142858,0.12455277137479863,1
79,0.0009023189544677734,0.00030083684653696446,0.0014963150024414062,0.0010186905414719153,brute,10,2,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
